id,time,x_1,x_2,t,y
8,6,-0.017006074483830996,0.20480581185115052,2.530694599229095,34.45672735318684
8,7,0.5050210882737669,-1.3317200091149997,0.8239803228825021,2.3733692130957804
8,8,0.08451847581532725,1.2256445559497906,3.2535030666150444,58.438460972752004
8,9,-0.7135846699071758,0.9072555617792868,3.6618616740820364,73.04772635151996
9,0,-1.8207602778020162,0.3659252446933867,4.437968815446785,106.8568558607284
9,1,-0.7057734830953651,-0.04384669716507402,0.5173969389699293,4.736359197407204
9,2,-1.3919583809517313,0.5459159881225228,3.484288973210801,65.85053839139736
9,3,1.7041020780591178,-0.2311022809352152,5.473281277335314,158.95629010997592
9,4,-0.11510969392323915,0.7279454954522602,1.5324876998849584,15.645026022353008
9,5,-0.3459193290471707,-0.8379012608749725,1.8881362993462059,21.991295146812664
9,6,0.8891538247878059,-1.910052201441031,-1.9942718267586732,14.189269000370853
9,7,-1.121751102855888,-1.20117481660977,3.3534137964691104,60.2844592217506
9,8,-0.7668640380045524,0.1410220657003505,1.8985491417750615,23.504983166244802
9,9,0.06807226924862103,-0.30173890568294653,5.788964092427667,173.68068874534646
10,0,1.0287689914234805,-0.1477415181538619,1.412448280391731,11.95154625739433
10,1,0.5016850451687882,-1.2960816615036492,-1.8881502218999815,15.450265584851268
10,2,0.2483251425158822,0.30193601599762593,-0.15200371076016145,0.5945050661962679
10,3,0.07811773523601635,-1.0366028015777167,-0.44907286800355717,-0.09505266003533978
10,4,0.40023585552677515,0.49657602089223124,0.6018778630686152,4.592808772188288
10,5,0.20165290512925463,-1.414761122581816,-1.9365934260892903,15.09732349987058
10,6,-1.0299722747769358,-0.8387359422538365,2.372795370721888,30.230952101577756
10,7,0.04607922163315134,-0.9731656775485584,1.7536327662347773,17.417784523659776
10,8,-1.0736886589177526,0.5737972049650016,3.7244976655477138,73.37693812354337
10,9,0.08108254290082371,-0.4618850484342081,2.3485294327175104,32.81365237115253
11,0,-0.4806479414882414,0.4246939236436544,0.9263677403788062,4.018050668506374
11,1,2.5393816227828614,1.1404234521147423,11.505632369861294,678.6740264923168
11,2,-0.03989438375171192,1.7800144099727542,6.34410953082042,209.02379136306635
11,3,-1.4042395662615887,0.23115900713973106,1.8805705908974584,21.70255433447965
11,4,-0.13418021067692457,-1.101945534314623,-1.2268729512429586,7.131576204548252
11,5,0.5193587456378881,1.251228643196258,2.144861890962712,26.5805837870807
11,6,1.6733639461525236,1.511355438511122,6.544446572592589,226.43166311977515
11,7,-0.5894523999387185,-0.05984291176815817,1.3767148460222272,12.012813834289073
11,8,-1.58242797402364,1.3186376264809803,8.191165291535935,346.2345922153032
11,9,0.8168370114309812,0.3332984877926815,4.636181848045169,113.056346838336
12,0,-1.3805987058996512,-1.6591828057551052,-0.16527601374835538,-3.430032799790791
12,1,-0.43615544150748503,-0.6310017304391317,2.5126837103446973,32.969434592609126
12,2,-0.25762048551099404,-0.505165355800817,0.01360109813377064,2.823815733409398
12,3,-0.06963345330010817,-0.3636825400674441,1.9032267149909206,20.31584004530889
12,4,0.6891644570743356,-0.9334573736922125,2.1709832492779473,25.727073467752852
12,5,-0.6836342822863877,-0.9646885515210297,1.917791811541579,20.02119989205732
12,6,-0.2737292521667607,1.3459339760337423,4.002688953473296,85.71845869423649
12,7,-0.014270352949388505,-1.736681774584945,-2.1213689123788217,19.173120942407476
12,8,0.14959795751878804,-0.7240275608203686,3.202122979279139,55.67059482769033
12,9,0.09782717470792267,0.6210490247883845,3.626443709610716,72.30080267603824
13,0,0.4360057752225798,-0.5574828502711269,-1.4338950347779527,7.144084539738897
13,1,0.8438395096417373,0.40033855952653213,0.04470270883933741,-1.5572024352557947
13,2,0.392634115650968,-0.40138499371394537,-1.2012397799858432,5.205028976032569
13,3,0.45358552350921844,0.4374354270262295,0.1533920442137251,-1.7859599029962328
13,4,-1.5822231667464777,-1.0379540659127084,1.4616893953285253,10.581422080555853
13,5,0.05022769916568044,-1.858534276488603,-5.4348879674824335,136.4371107575377
13,6,0.4795075480016086,-0.4010922005013217,0.1453986403257557,-0.28528051205422317
13,7,0.7289411945704503,-1.7881765054246803,-3.7951068416114464,63.10360351239817
13,8,-0.6923507742337942,-0.06686720340047467,1.2855654799354024,10.331339779805308
13,9,-0.659039274888645,-1.136702412909867,-0.32083888510627756,-0.21322502990716624
14,0,-0.5741006752835983,-1.1246998501663312,0.20049730537058164,-6.572746169242259
14,1,0.5364138998913434,1.4720312558077742,2.7379409919015636,38.771094715127305
14,2,1.0338810549242086,0.2737181746977308,1.6667583993993875,15.209632920240029
14,3,-0.4074601072916016,-1.5362199739989415,-2.8442263236411023,34.018329201501295
14,4,0.9079623136270489,-0.048307320396805464,1.672513471611511,13.365325551730638
14,5,0.12347980916459421,-0.1429517149375739,0.7404227049204285,2.566359593587031
14,6,-0.12428577716243629,-2.068467984647873,-7.244827428093522,249.0222881480581
14,7,-0.21138422981796898,0.3476517616975066,0.19670568259803894,1.8709761529520414
14,8,0.7466113646021572,0.9528221181378607,1.4181386074096947,15.538956494134476
14,9,0.3255778167870701,-0.42284745098666,1.7839467534228328,16.183370028809566
15,0,2.2758254276476375,-0.292062871782098,5.491446636781042,159.95967256848118
15,1,-0.8522246429973241,-0.5572019714128329,1.0812954072249268,8.305758976625912
15,2,0.5181017020299757,0.3854541221428241,0.15741756485615255,1.4606881463097574
15,3,-0.5292010098115129,-0.24946264528662965,-0.8895758212480704,3.864364635270163
15,4,-0.8692869869886438,-0.20962524662158216,2.0432363351880456,24.91916908257489
15,5,-0.010867137034972144,-0.8094185475445541,0.243302649234247,1.6575363800888079
15,6,0.13735247940703602,2.04133438956063,8.478682779094306,375.66721433804275
15,7,2.9181735550600925,-0.25961132500473577,13.782175595363402,967.905893520497
15,8,-0.18414581568320207,0.7005855171508303,0.7191671242330908,4.914409366193086
15,9,-1.1301787294846835,0.26546527495335154,3.91608180786298,82.49785642756903
16,0,0.2730107174943857,-2.55963585008362,-15.186373287962269,1126.6426397316598
16,1,-2.0746400375463683,-0.3706998033525585,3.839549302343503,79.58858864599213
16,2,-0.09195678260426586,-1.152975162897313,-0.7766791674232846,0.7341408563707119
16,3,0.016025282295160426,0.9767350698833579,0.025920913588812544,3.17030171377502
16,4,0.7946003829452114,-1.2663804056975756,-0.6307918543986561,-0.42273002586358943
16,5,0.9736222494278469,0.4948201656952728,-0.20243293339530677,2.1045615293334867
16,6,-0.5035696189077175,0.9964923248561781,1.5337061099907685,16.515618620027126
16,7,-0.150614014629933,0.28040731757255627,1.8400622377927642,17.946720651573848
16,8,-0.7661208306106709,0.0037769337077860005,0.22719818815232484,2.05240062734881
16,9,-1.128062554807694,-0.3959103467189738,3.4048502834413985,64.37635453634546
17,0,0.30989477938063453,-0.12350161928669302,-0.25391396598471105,1.8872098248131448
17,1,-1.2735855485965992,-1.3400985872202658,1.8563092509359724,19.496922452630766
17,2,-0.41462690057186313,0.17787649433909342,0.6977038741514698,4.449304194438256
17,3,-0.9951739598992374,1.0514878427722731,4.096816869458789,89.8832615572432
17,4,0.5496831862902597,-0.872389681952901,2.061011101899629,23.207628598815706
17,5,1.801430099266488,0.018384661697333427,6.346907249207361,210.6766514792039
17,6,-1.3015879828033312,-0.10346274965660705,5.144612011217019,138.83877723080084
17,7,-1.853018482897569,0.3126443705574653,7.333857199620205,279.0454111437054
17,8,-0.1248868853500674,-0.536431042437877,2.956991625877957,47.42198846930295
17,9,0.01569779595775838,-1.50854632819799,-0.6806166351081697,1.9002144574138233
18,0,0.21865930675729772,-1.1202367095855497,-2.9049600616275177,38.62708470759396
18,1,-0.4463205152343449,-2.3183867863147496,-11.444269600320084,636.6217434739959
18,2,-0.20063929882543183,0.776058414034427,0.389695995628545,-0.9292134021549323
18,3,0.3675104105406022,0.39765735140897124,1.4517769611433642,10.960924943062519
18,4,1.040430892644839,-0.014536008500645861,2.8768889147053196,42.0124698116194
18,5,-1.9550487703182828,-0.6970642706442282,5.813437074662513,177.32321998170343
18,6,-0.3689394390314622,-0.16206742722882492,0.9302518322986278,3.950848842620375
18,7,0.2138087939410634,-0.028502917914833368,2.0802685484604337,21.64347481935906
18,8,-0.917976104610736,-0.5212678948856962,3.9606229493274663,82.60712671988237
18,9,1.7311696317672995,-0.48319446612578504,4.040479520317135,90.33848144429253
19,0,-0.635409880228737,1.3094894261415906,0.48270452789728024,1.0826746245929295
19,1,-0.041292687007282836,-1.2508167631142757,-2.5195094395357884,27.58053118356522
19,2,0.5560220968422908,0.9928675514211801,0.3928896636350737,0.7656854073435786
19,3,-0.5912847888018945,-1.615127813478782,-3.430513848438237,52.40863994197885
19,4,-1.8465730478044171,1.6077772159052528,10.133211130724014,526.6471821549007
19,5,-0.4286545269165333,-2.389599607162901,-11.390729834823427,630.0634797847468
19,6,1.0294405559270405,0.46538877548279395,1.4414684181048574,12.820867475965171
19,7,-0.33689512678513855,-0.6586966230437201,-0.33228210721694296,-0.011474174895953482
19,8,-0.8464343014589786,-0.16702217491103782,0.4740538904124547,4.8493706400428245
19,9,0.9256722095027217,-0.13521442291541833,1.9073463115410827,22.944325986275956
20,0,-0.3307748960230527,0.6056179096040722,0.8531908703499369,7.9758170557698325
20,1,-0.5101608136502173,-1.9615733949052718,-4.17607229985094,80.22213114490647
20,2,0.14945608966330953,-0.030793229885821276,2.968323200593948,49.19624999613762
20,3,0.7707502096187874,0.1852125381335669,2.5796052728555523,38.595643754227744
20,4,2.381713531732546,-0.6613026838151488,11.778687125894779,709.5695347723964
20,5,0.8272361076574231,-0.11105623997054885,4.920090665217904,128.68191650002555
20,6,1.1598399663883443,-0.6641274903004613,4.951872017571475,131.2158430591922
20,7,-0.5059661989878553,0.5547728544993932,4.580674634193343,113.15159950894366
20,8,-1.0258681059694763,0.3639525137436435,6.316063977533156,206.95132466002946
20,9,0.06233134961912296,0.21698297737360123,3.8220842751863615,80.30307886992637
21,0,0.10716991525959621,0.662387790736803,-0.18767907901348221,1.0378632637592486
21,1,-1.0785127413645972,1.2471877299774838,3.737470193761444,75.03243160589182
21,2,-0.17529452990401284,-0.991508162525117,0.09809696425339559,-0.05568784239620128
21,3,0.3993176017191309,2.2221324676430547,9.63453414359594,481.50953827990776
21,4,0.36039339501808015,0.393123817609314,1.9704735948348278,22.693718085394316
21,5,0.5042878533842724,-0.501145566365783,1.3728010519293599,11.444176738236395
21,6,0.29096473013744295,2.299604396866642,11.977860963572523,737.5190540870063
21,7,-0.5070086592700558,-0.4150540417077331,2.586653323397038,36.665086216622996
21,8,-0.5139006266488432,-1.2110884655049097,0.5197181683402875,3.6319363784675276
21,9,-1.198951397993876,-0.5098238761368191,5.8944472989046695,180.20408242050738
22,0,1.784775039185095,-0.5578518083951491,5.6445229557384025,163.2938831607076
22,1,0.013450364619293007,1.0849371184802632,0.34102487209809906,2.441449450669343
22,2,-0.22485305579485193,-0.11278848679096792,1.4109619698734628,11.196112657462324
22,3,-0.9287920814524587,0.10008796589899185,1.9433041408853053,22.376788644253725
22,4,2.9356579023277782,0.06358600104978492,14.966920733095828,1140.2574121294856
22,5,-1.0733280322228955,1.1661291864015284,5.649767814452929,166.45844442459156
22,6,-0.4288479256060734,-0.32257193070315365,2.664871187439308,38.32811758681578
22,7,0.4158368362860605,-0.2050254300176451,3.5999898700158584,68.73242207343552
22,8,0.6002129657442777,-0.6886799299433946,3.315223497706784,58.94603530382094
22,9,0.957932055215684,-0.42070386665033777,3.6681484905762156,73.33467340133997
23,0,1.8076085077692632,0.5251574987613306,1.4889294068218764,14.26965176293723
23,1,0.5061576554607123,0.7286563500907873,-1.5872728040226192,12.14026871188745
23,2,-1.0560307999666676,1.6998310045082403,4.176930854207601,96.59866057128443
23,3,-0.2569451251217815,-0.10406073136443851,0.060129319871671805,-3.157100399689439
23,4,0.30783237251388496,-0.26376813272202904,-1.3720563711327916,8.340172653007748
23,5,2.068226041505824,0.3971625964734243,5.154690794640529,142.25905214079125
23,6,-1.397805478424297,-0.4688589500494598,2.780214141221021,42.76601423584052
23,7,1.2025765052252275,-0.6407287908820046,2.305445653440091,29.48801880580984
23,8,0.1799143695464168,0.3235923910014946,1.1265685433037733,9.337570217299806
23,9,0.8378305352294807,-0.39182335227075193,3.5265547431323814,64.49863278639081
24,0,-0.10199471663593199,-0.2895245430657511,-1.078783837364796,5.417298776309382
24,1,-0.8424326301263264,0.6056892211503977,0.8228390263806622,5.104762942204045
24,2,0.750872779401332,0.3101153981771446,1.777523254187528,15.671335201355367
24,3,0.6544310271056212,2.0005300986779484,6.463922644830246,221.93563679271628
24,4,0.9720569657397219,0.9218188735962091,3.8316321801148447,77.47355923021529
24,5,-0.01330463537863531,-0.7673430397164287,-0.42149215519902694,2.854376142788823
24,6,-0.5998220233198494,-0.39976120740408205,1.2893452178686247,12.638018473465978
24,7,-1.5587869950238415,-1.3728279400163554,2.3862958853129004,31.57742211184611
24,8,0.8193732681394064,-0.9729903875935946,3.6636603664600194,70.5371002242441
24,9,0.42388948244398605,1.2622230989640388,4.122959834236534,92.54864173199628
25,0,-0.9657826328639593,-0.27776222993583566,1.2840603110339135,10.758851562434232
25,1,-0.5385736732966242,-1.3861063285189938,-2.4969530574177847,27.735584749634267
25,2,-0.46675881195144053,-1.9472086346359214,-3.7250712721711903,60.01798276672355
25,3,-1.4829844319824181,-1.4716888127717607,2.555402927873785,34.78741309163395
25,4,-0.8176823966051338,-0.8025330482347051,1.2046457235621815,9.402981876955474
25,5,-1.1338303568063541,0.0037184699485735577,3.5468255086186318,67.06829021596664
25,6,-0.4124790118879367,-0.39654304186065065,2.492086644173284,33.124437628797175
25,7,-0.7386974983295628,0.6984820238187975,3.6149957526209375,70.89551186228339
25,8,-1.6270049208667487,-0.9358302854666112,5.327087164352941,148.38929399283973
25,9,2.0225902305694814,1.2264535243064751,11.92417110435739,725.8040376009758
26,0,1.2525407310292307,-0.13634465254836536,0.9658874709330832,3.931040723694205
26,1,-0.7790194215199856,0.458299722542552,-0.06741973387193109,-1.4483803325508622
26,2,0.27242139665360987,-0.5201924983684197,0.4121702741108654,-0.9553577066584529
26,3,0.417465089821295,1.016936736534843,1.5735933851592807,12.049742991124653
26,4,1.1910858547734768,-1.3272300536738495,1.2067138930008539,5.928925471609633
26,5,-0.8186050266600786,-1.233950190193722,1.7320782994633617,12.622815270110848
26,6,1.092106783982426,-0.9695171774651735,1.0319242915034252,7.001347536615055
26,7,-0.5479053042069351,1.1759347313377755,2.8398763415742305,43.785076487328666
26,8,-1.3358624041686133,-0.23708001824216063,3.1046814444166824,54.48393067523097
26,9,0.7241365593144973,-0.9483903441019326,1.1179003241817633,8.640768351413207
27,0,1.2907584241224281,-0.19640523570826476,2.0670935369027394,24.37763984140094
27,1,2.5879089735306846,0.17199955883027698,10.639321309362563,581.3802286119205
27,2,-1.1997252650902135,-1.0770501575449503,2.937676279913528,44.586648968984434
27,3,0.6989196850807888,0.1595649520252739,1.6501905752786161,17.558952913654757
27,4,-0.40980124379353305,-0.13609844609640567,1.97103505307338,24.369300910019756
27,5,0.7833587105240313,-0.5058570349019851,1.79802898323818,20.880023318986883
27,6,-1.4704895512312506,-1.2663386882258714,3.047205997158848,50.340172128279434
27,7,-1.262769775698564,0.8885444296734493,4.0515438933060945,90.36889104725206
27,8,-0.7758748231664838,-0.4687980914615601,3.2420932979051016,57.98049679881245
27,9,0.07896404566808451,-2.934699908888795,-17.297020216361673,1462.5814141865797
28,0,-0.6410812665383554,0.3560202629038263,-0.0016222344872501293,-0.509193756801108
28,1,0.6590543439134197,0.38092218078193796,-0.36816981177513736,0.814831397530884
28,2,1.0268946182579144,0.9329264713762416,2.540989249329737,36.08840730967331
28,3,0.5995775412453558,0.4132322307244956,0.681426177244137,4.042325661440237
28,4,1.618787639660868,0.13841788858511522,3.684315336195173,74.71028288597704
28,5,0.415826629455343,-0.4868727882197427,1.1683237615268645,6.910718072854991
28,6,-1.216896710340167,-0.48398490960765755,3.395505453633708,61.062107267549685
28,7,1.3633765135383398,0.6758516500012259,4.39124422047852,104.02148335399384
28,8,-0.6051562356059974,-0.15677831493410813,3.4379734300844182,62.378101697404865
28,9,0.91041849968557,-1.4372794875696595,1.3429304460544458,9.750653980381445
29,0,1.5737342165551063,-0.34419370962956874,6.021214305071245,185.7883190450674
29,1,0.45668801073039916,-0.054247034011086305,-0.1226062271593763,-0.17816220419248052
29,2,-1.4961588131646497,-1.9906505002607764,-2.5761854630570045,26.16461957314537
29,3,-0.9182121665097915,0.7467751882935244,1.0468021370414702,8.151814246332243
29,4,1.3227444668851356,0.0006421949539672825,3.0337486756241328,49.29120827637563
29,5,-0.16912268564281638,-1.3627961642216557,-2.670010081673893,33.29670495615805
29,6,0.07957353494216583,-0.2974403329533588,1.97740889779777,22.66756961134942
29,7,0.7588244161636093,-0.10227991918262092,3.6135184081148823,68.96993044013037
29,8,0.6963228620803235,0.9459442845903425,3.233654234463657,58.4533948574993
29,9,0.2787998123854607,0.917161634281874,1.4807745568961599,16.184923890490015
30,0,-0.20866837122046583,1.0780835352515172,2.6072985978870062,35.74260744837187
30,1,-0.3126684457323573,0.37588751779201157,-0.553150776287465,2.2631166892075707
30,2,0.857898825291343,-0.6534691298537096,0.3969079418024466,1.8217157840153733
30,3,0.5535695310677933,-0.9072175208675034,0.9242957219528886,4.755577928322902
30,4,-0.2573000006177896,-0.7007088313181558,-0.5574541237578241,1.6144494607996072
30,5,1.0821123129931407,-0.06586772052764621,1.9298656047510683,20.719165776103843
30,6,-0.12903411512978377,-0.02514130754117791,1.901016153028311,18.02122498928092
30,7,-0.8516621743343933,1.0289658476135943,4.750884272771756,118.23067322572088
30,8,-0.7589706989033448,-0.25434745576341644,2.3875518270215657,31.10745958026691
30,9,-0.978740836309766,-2.023749311574135,-4.524426825014397,96.72264829490709
31,0,-0.2724100166036872,-1.1926491707506424,1.5400033750090412,12.281025638245636
31,1,1.233724278336193,-0.9757748229970509,1.3426633002528883,15.06794699861936
31,2,-0.8050951810305088,-0.9767062800235837,3.16761945523401,54.541717708149434
31,3,0.1884757610181029,-2.8057362598501214,-16.203801662986752,1283.5139316675813
31,4,-0.6566893456274132,1.5694606797741684,6.425270487006349,218.0846181335817
31,5,-0.26030904127143756,-2.182551717216798,-4.557769748474874,94.62960542889637
31,6,-1.5100412119852522,-0.5737438642537313,5.945581713309429,187.78785754117123
31,7,-0.2205382291565374,0.6583962388296566,3.7964582189786666,79.41532057549955
31,8,-0.19370537980496205,0.5896736349093253,4.030280738229844,89.6490369715604
31,9,0.5402879440356954,-1.4696836330008851,2.3317388974414106,30.085868338852805
32,0,0.22328091325537056,1.2067399641035679,1.6333397263991942,15.68185637197834
32,1,-1.1983921249520453,1.0610979508027982,3.394495835577914,64.43293437736902
32,2,1.0841982440435427,-0.18141655724200229,2.370123835517167,30.354886193887
32,3,0.21030304022199536,0.027251449866134533,2.024496642201993,23.28787296084735
32,4,0.19839351717748668,-0.9137162740159278,2.0754273651048454,21.612085469822322
32,5,-0.009182353385138937,0.25241752278711366,1.9671390045484247,20.79222414258956
32,6,-0.5177574472222197,0.22616590486337554,2.4816839162431554,34.42753574987844
32,7,0.2178023397487261,-0.4867180018791473,0.5336351830056703,5.626029783698811
32,8,0.4755884359285824,0.6455446802583811,0.553955517063419,5.621063639831998
32,9,-1.746895691345555,0.3315117151525821,6.94577765897749,249.8305988472741
33,0,-0.5387608373460957,3.2133073976335482,27.45521138300377,3818.4659521388376
33,1,-0.2549469704035893,-0.9016604257662764,-1.4985668053747168,7.896516801681495
33,2,0.25617060569427813,1.3329045430141635,2.246911804331112,26.574018899116293
33,3,1.193311005927126,-0.8523159100216734,1.279951021141203,9.747906002071767
33,4,-0.7717408145967823,0.527447170003529,1.3103456823823656,9.305447901912247
33,5,-0.497961846817842,-2.599428320939132,-13.876605642731217,937.5614467742686
33,6,-0.5125341106465501,-0.5123536086954812,1.783751638329393,16.21599715178905
33,7,-0.8015275901045416,0.4720671513221754,2.114387700687846,24.50210729256909
33,8,-0.34718649511226246,0.23991111025989972,0.7508572676383054,3.899814590492471
33,9,0.7708022199879712,-2.0051341261360127,-5.499444216605199,141.72412319197127
34,0,-1.0538354953643456,-0.4118888488078044,3.197729400216932,54.695421417097734
34,1,0.4278143951529032,1.4767177156056468,4.3458412455770405,103.5662415869074
34,2,-1.7019022300183355,1.028944543636571,6.844782623773554,244.48624385243465
34,3,-0.5613379964422059,0.9604618631808779,2.0308133852155392,25.357925466524954
34,4,-0.32948930021798606,2.3522034237879503,13.357283583325659,915.3110107042626
34,5,1.6748596729140648,-1.7449032149910262,1.5633663581007071,12.488242759843107
34,6,-0.274802304752688,-0.3944141713227092,3.59459666681479,70.94959281496106
34,7,-2.2012434734509183,0.031073041878529623,9.254532494122236,444.26318956492673
34,8,-1.9988889068612499,-0.7311862729685048,7.6630427449543035,307.6528318004695
34,9,0.03402958634668099,0.12486739794955672,3.505545093025389,68.12034635702027
35,0,0.6137708557899086,1.3009801403784078,1.7701998979657003,18.560520871810894
